bootstrap_profit_factor
0.8945830678717693
1.1159627365427964
1.0703675367014271
0.8524570893592482
1.3016056193745955
1.0765833255099757
1.2279233509591632
1.3636944445375196
1.1541319862399715
1.114201056141852
1.6795923802668213
1.0566771762732579
0.827059711515996
1.3916756447993717
0.939884980797708
1.0680585266385891
1.0856744644752445
1.1338055663155566
1.2189309928020948
1.7051725930833208
1.2720807123100617
1.0769492906572289
1.1419302615992701
1.219386926067706
1.2442583448527844
1.0267992934892092
1.1310967843134034
1.5244315969245354
1.0966427213174188
1.3767783718210331
1.1813494120766255
1.3353544928320245
1.3551576908274767
0.8379065690064419
1.6043095601953694
1.3053411465770108
0.8235487443702697
1.7558127626372044
1.2173913549414794
1.384388535213714
1.4381057028660786
1.1165764405392828
0.9595389722334993
1.385450061243942
1.36115468881189
1.119128936730612
1.1866244265459858
0.9893070249426943
1.5063534787963482
1.693444053808949
1.3665890667568457
1.5250056033143236
1.289326189862233
1.0341598252455995
1.3169554779092831
1.2306397745936049
0.8665049787929414
1.429195164452975
1.1918680186247328
1.3086938266364085
1.6526321473141568
0.9780528186421527
1.0451855899162705
1.2466891070511035
1.2314028648493003
0.8882457915682446
1.8741917016733118
1.4151522391323532
1.5999148665225909
1.4375804379239496
1.15988537603171
1.1646221098478633
1.4277996490555507
1.1918802496178784
1.4433003807720297
1.1994660426854147
1.037297706011214
1.5176454790966878
1.4079141575884775
1.1550520249382623
1.2971979301435035
1.3269464514587441
1.2621746256533561
1.6075499857760425
1.3219559262813136
1.0832755424182967
1.4256923675416537
1.323733121216624
1.9025278984359983
0.934017188066262
1.5171308576750488
1.934078515020171
1.1640548887520126
1.7283727934846669
0.8022344245743321
1.2464492771033477
1.6332729607238714
0.7830995745582948
1.2037185282463199
1.8364988038778924
1.5430634655018631
1.1375541201768975
1.2201340441305495
1.3748857029973904
1.2377104064445406
1.1509979439189788
1.547035154783235
1.2083760128299268
1.073037670551456
1.324979757920448
1.1177016658332246
1.1021022457296716
1.1894302941356976
1.3506505213653195
1.409632158829173
1.154691907149888
0.9904732406577063
1.4888044453431462
1.4630033423027955
1.3249091182577857
1.5081703934551622
1.4685460378923763
0.9825169449962639
1.9010507775882757
1.4816760321268567
1.3366904828247823
1.254527905470133
1.0575360492947308
1.4817434565132228
1.771094879365643
1.1655808276566033
1.0581113877362258
1.2279647021217543
1.4885592164397714
1.4344146012261136
1.5422534238780183
1.2639822672281542
1.1584488371251578
1.2755631227583042
1.0328859894470486
1.0192198452782602
1.3449680436198912
0.9846044161579723
1.069588049311843
1.1955259351810807
1.5512277385794717
1.1317658309328258
0.9321240747864684
1.1437446139158671
1.0753305497254428
1.3319463154705926
1.4629115539093525
1.6530592518083758
1.042140027083337
1.071929778131686
1.2232069735250235
1.5739602590013742
1.492844945724062
1.05974265924089
1.1480935015398963
1.147710976697941
1.3452886496420278
1.4251170300411393
1.9182982364773324
1.6032059583057923
1.270774014065431
1.1381697885676467
1.6409947228593544
1.5840014937259668
1.200175752780044
1.3483842084761666
1.0911327017355588
0.9094960965748395
1.0677492535943127
0.899639075138505
1.9370139645591862
1.1542509714410532
1.2020346060026534
1.1604757539077653
1.350777174223481
1.1419381460710245
0.7860829806816527
1.123496039007258
1.356237388771088
1.7167784757512343
0.9725767780076642
0.9447395974968381
1.0485701079855645
1.2086157761355099
1.14066806944743
1.1209915382910427
1.0586745574270513
1.3953609746537807
1.5133533740351888
1.0356303581530493
0.9611549905018286
1.8990588631864802
1.5561874561394327
1.1474514260634483
1.2363274419928714
1.058177709284408
1.1273287838663586
1.3174492844679104
1.180442413868316
0.9647238085642175
1.059790240454996
1.070493836305817
1.577137597137425
1.4983434621868632
1.0183245021711387
1.274012834593266
1.2316412906251963
1.0730149665825988
1.4157091042902448
1.0797928290304637
1.181376589748131
1.3100030179869133
1.0397387668386584
1.3278540621531187
0.978972620096155
1.4378190158019
1.6547177469714252
1.352895268471104
0.7526226143539942
1.6552745728065572
1.1658688674541795
1.4863905467781884
1.152726060351572
0.960070843311834
1.3327840374845892
1.5216143544240068
1.8336630502751416
1.0275936439844937
1.0127891467512629
1.2897823652290714
1.1650898229722644
1.2705419583001996
