white_reality_bootstrap
5.4456786513473085e-05
0.0004670623811287786
-0.00035181550433017274
-0.00023923867904084752
0.000543242902539496
-0.0001638515361946418
0.00046970527245955357
0.00165871541589005
0.00022264461629909878
-0.0002130622691959155
0.0013461640461486187
-9.267626122492572e-05
0.00043973180656200155
0.0005137167536706166
5.837366395267429e-05
0.0008663200076770282
0.0005083299909706166
-0.00010172314296692744
3.225719107639758e-05
0.0012943647385180387
-6.853262551688593e-05
0.0002659649465697394
-0.00025953885164328695
0.00016689634576074063
0.00027285862369613874
-0.00020787550667679592
0.00016069585222251896
0.0011853714787343767
0.0009250728977443296
0.0007503846351498469
0.0004048612237850334
0.0002867495069411293
0.00029456447558680944
0.0006142134818464793
0.0013095167386329373
0.00036343500749995336
0.0008485414035866733
0.001971872454484307
4.048698907931107e-05
0.0009535000215156979
0.0005339220532401792
-0.0003281489683284905
0.00022377213507780252
0.0006699968705075645
0.0004495741359491919
-0.00026541650724406075
-0.00014614918743355748
0.0006619441913335612
0.0006389161950130034
0.0019399952211568176
0.0005834510451729054
0.0013922876153912688
0.00020997630908365557
0.0003783553296719942
9.72594394852746e-05
0.00017233389500778283
-0.0004566356037686949
0.0008332436885104207
6.698973936981557e-05
0.0005017332395643251
0.001548102680499215
-0.0004543520254125885
0.0003051053600215156
0.00020950839461961312
0.0001521767740176099
0.0004856757506797735
0.0021489300241727873
0.0008781150395968741
0.0013740685773866413
0.000682676092433401
1.4113345791418613e-05
-9.149129892432779e-05
0.0007542028587423316
-2.6973461028301832e-05
0.0008367029294768781
-0.00014486018731995937
-0.00013363114374332624
0.0010555909413336262
0.0004198573800968432
0.0012086293818954423
0.00011715503073648726
0.000392674738403888
8.091791836868843e-05
0.001357599020539958
0.00014840183635406556
0.00131912688138478
0.0007333425387997708
0.0003284818930485663
0.0024386029428918837
-0.0003961234428899064
0.0009722757006466684
0.0030695049322684927
0.0005409763471642803
0.0019361307994004908
-0.0005572196050185973
0.00089886217464102
0.001468230381544672
0.00011705653502660342
0.0004863372239305836
0.0017703164329417685
0.0009165808285343784
0.0005339646950312413
0.0003110254216533329
0.0006529680396546234
-1.2416690221108422e-05
0.0003354635586634034
